I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
150.48,245.95,79.576,-204.12,23.696,161.47,,,,,,
275.48,560.41,269.95,-424.67,-2.754,412.09,,,,,,
406.95,894.54,471.76,-657.87,-32.155,678.93,,,,,,
526.09,1198.0,654.26,-869.06,-57.689,921.86,,,,,,
610.82,1412.0,781.12,-1017.6,-76.738,1093.7,,,,,,
640.53,1485.2,822.23,-1067.7,-86.206,1153.3,,,,,,
602.25,1393.8,768.11,-1001.6,-83.791,1082.7,,,,,,
496.05,1155.9,637.12,-828.65,-74.496,898.96,,,,,,
337.0,828.18,469.96,-585.19,-70.842,650.84,,,,,,
152.8,486.0,313.12,-322.65,-83.258,399.97,,,,,,
-23.122,195.86,199.56,-90.781,-112.2,196.69,,,,,,
-159.61,-4.3123,138.52,76.54,-148.73,65.153,,,,,,
-238.47,-105.19,119.03,162.72,-178.99,2.9741,,,,,,
-260.77,-126.9,121.26,182.72,-191.84,-8.6708,,,,,,
-239.6,-103.66,126.76,160.53,-185.65,5.3031,,,,,,
-194.15,-64.028,123.53,119.23,-164.18,24.539,,,,,,
-142.79,-27.474,109.57,77.22,-133.62,37.371,,,,,,
-98.431,-4.1293,87.935,45.51,-102.07,39.289,,,,,,
-66.811,4.0424,62.746,27.059,-75.429,31.049,,,,,,
-52.435,-2.3536,39.522,26.781,-54.686,16.502,,,,,,
-51.755,-34.555,19.791,43.842,-39.496,-6.1394,,,,,,
-48.36,-38.508,10.553,44.803,-30.471,-13.706,,,,,,
-47.304,-38.663,5.8809,43.53,-26.43,-16.332,,,,,,
-49.02,-37.431,3.2332,42.084,-25.006,-17.523,,,,,,
-50.001,-35.921,3.0469,40.124,-25.514,-18.115,,,,,,
-48.829,-34.737,5.2437,37.9,-27.178,-18.569,,,,,,
-46.886,-34.001,7.7271,36.008,-27.219,-19.083,,,,,,
-45.14,-33.57,7.7529,34.666,-26.454,-19.616,,,,,,
-43.829,-33.251,6.4553,33.752,-25.727,-20.037,,,,,,
-42.871,-32.872,5.2467,33.035,-25.181,-20.23,,,,,,
-42.089,-32.295,4.4753,32.308,-24.792,-20.113,,,,,,
-41.324,-31.429,4.1845,31.429,-24.507,-19.642,,,,,,
-40.465,-30.247,4.3412,30.326,-24.275,-18.817,,,,,,
-39.46,-28.774,4.8653,28.989,-24.057,-17.681,,,,,,
-38.312,-27.08,5.6476,27.458,-23.829,-16.313,,,,,,
-37.056,-25.251,6.5717,25.796,-23.579,-14.8,,,,,,
-35.733,-23.356,7.5316,24.058,-23.304,-13.217,,,,,,
-34.367,-21.435,8.4547,22.273,-23.006,-11.599,,,,,,
-32.958,-19.479,9.3127,20.432,-22.688,-9.9386,,,,,,
-31.478,-17.437,10.122,18.495,-22.355,-8.1833,,,,,,
-29.892,-15.236,10.928,16.421,-22.01,-6.2588,,,,,,
-28.174,-12.806,11.778,14.185,-21.66,-4.0926,,,,,,
-26.317,-10.093,12.696,11.788,-21.309,-1.6338,,,,,,
-24.327,-7.0473,13.686,9.2426,-20.962,1.151,,,,,,
-22.223,-3.6072,14.752,6.5532,-20.627,4.3015,,,,,,
-20.028,0.32413,15.916,3.7048,-20.32,7.8799,,,,,,
-17.761,4.8711,17.217,0.66249,-20.058,11.948,,,,,,
-15.441,10.143,18.695,-2.6128,-19.857,16.515,,,,,,
-13.08,16.174,20.367,-6.1452,-19.719,21.501,,,,,,
-10.693,22.879,22.224,-9.9323,-19.642,26.751,,,,,,
-8.2977,30.064,24.234,-13.946,-19.62,32.099,,,,,,
-5.9103,37.49,26.374,-18.145,-19.647,37.409,,,,,,
-3.5322,44.939,28.642,-22.494,-19.717,42.598,,,,,,
-1.1387,52.272,31.057,-26.987,-19.817,47.635,,,,,,
1.3202,59.437,33.64,-31.654,-19.92,52.529,,,,,,
3.9064,66.446,36.395,-36.547,-19.996,57.307,,,,,,
6.6718,73.344,39.292,-41.714,-20.006,61.996,,,,,,
9.641,80.164,42.272,-47.154,-19.918,66.6,,,,,,
12.802,86.91,45.265,-52.802,-19.71,71.092,,,,,,
16.107,93.553,48.206,-58.53,-19.376,75.426,,,,,,
19.482,100.05,51.057,-64.193,-18.926,79.554,,,,,,
22.858,106.36,53.812,-69.684,-18.379,83.447,,,,,,
26.203,112.5,56.475,-74.977,-17.756,87.101,,,,,,
29.55,118.49,59.015,-80.129,-17.068,90.54,,,,,,
32.989,124.38,61.336,-85.236,-16.31,93.79,,,,,,
36.633,130.16,63.301,-90.369,-15.46,96.856,,,,,,
40.589,135.77,64.803,-95.53,-14.475,99.706,,,,,,
44.924,141.09,65.823,-100.66,-13.301,102.29,,,,,,
49.65,145.98,66.421,-105.68,-11.886,104.57,,,,,,
54.716,150.41,66.695,-110.54,-10.205,106.56,,,,,,
60.02,154.43,66.753,-115.22,-8.2799,108.31,,,,,,
65.428,158.13,66.706,-119.76,-6.1835,109.9,,,,,,
70.818,161.66,66.661,-124.19,-4.0101,111.43,,,,,,
76.106,165.13,66.7,-128.55,-1.8357,112.96,,,,,,
81.267,168.59,66.843,-132.85,0.31799,114.53,,,,,,
86.328,172.07,67.039,-137.09,2.4944,116.14,,,,,,
91.346,175.52,67.185,-141.26,4.7809,117.76,,,,,,
96.368,178.92,67.192,-145.34,7.2589,119.36,,,,,,
101.41,182.27,67.031,-149.37,9.9491,120.92,,,,,,
106.45,185.62,66.758,-153.36,12.787,122.45,,,,,,
111.44,189.07,66.488,-157.36,15.649,123.98,,,,,,
116.37,192.7,66.342,-161.4,18.427,125.55,,,,,,
121.23,196.54,66.371,-165.49,21.085,127.15,,,,,,
126.03,200.53,66.526,-169.61,23.671,128.76,,,,,,
130.76,204.56,66.683,-173.69,26.284,130.35,,,,,,
135.39,208.51,66.713,-177.68,29.024,131.87,,,,,,
139.93,212.31,66.533,-181.55,31.945,133.27,,,,,,
144.36,215.96,66.147,-185.33,35.031,134.57,,,,,,
148.7,219.52,65.639,-189.07,38.203,135.82,,,,,,
152.99,223.09,65.137,-192.88,41.343,137.08,,,,,,
157.27,226.76,64.756,-196.83,44.355,138.42,,,,,,
161.58,230.54,64.538,-200.92,47.21,139.87,,,,,,
165.93,234.38,64.431,-205.15,49.953,141.39,,,,,,
170.35,238.2,64.316,-209.46,52.673,142.91,,,,,,
174.8,241.92,64.067,-213.76,55.437,144.36,,,,,,
179.24,245.46,63.623,-217.99,58.244,145.69,,,,,,
183.6,248.82,63.023,-222.11,61.016,146.9,,,,,,
187.78,252.0,62.398,-226.05,63.628,148.02,,,,,,
191.7,255.04,61.884,-229.78,65.97,149.14,,,,,,
195.3,257.97,61.526,-233.27,67.987,150.27,,,,,,
198.54,260.82,61.232,-236.51,69.698,151.43,,,,,,
201.44,263.6,60.818,-239.53,71.176,152.56,,,,,,
204.08,266.37,60.085,-242.41,72.504,153.64,,,,,,
206.57,269.2,58.898,-245.32,73.735,154.61,,,,,,
209.07,272.19,57.249,-248.45,74.88,155.45,,,,,,
211.82,275.34,55.271,-251.96,75.927,156.1,,,,,,
215.03,278.33,53.167,-255.73,76.857,156.46,,,,,,
218.47,280.34,51.105,-258.95,77.611,156.3,,,,,,
220.94,280.18,49.163,-259.95,77.972,155.37,,,,,,
220.23,276.77,47.357,-256.98,77.468,153.38,,,,,,
214.52,269.64,45.676,-249.33,75.473,150.16,,,,,,
203.7,259.0,44.097,-237.48,71.568,145.65,,,,,,
188.97,245.3,42.588,-222.37,65.856,139.88,,,,,,
171.7,229.02,41.11,-204.85,58.861,132.92,,,,,,
152.97,210.62,39.632,-185.63,51.181,124.84,,,,,,
133.6,190.58,38.13,-165.36,43.281,115.73,,,,,,
114.19,169.43,36.591,-144.64,35.451,105.68,,,,,,
95.161,147.69,35.006,-123.96,27.844,94.864,,,,,,
76.757,125.8,33.366,-103.68,20.506,83.442,,,,,,
59.057,104.15,31.663,-84.029,13.43,71.582,,,,,,
42.089,83.073,29.899,-65.121,6.6122,59.438,,,,,,
25.991,62.876,28.097,-47.017,0.096367,47.164,,,,,,
11.152,43.735,26.287,-29.799,-5.9943,34.938,,,,,,
-1.9317,25.617,24.479,-13.817,-11.462,23.023,,,,,,
-13.114,8.6052,22.653,0.10922,-16.081,11.889,,,,,,
-22.645,-6.3945,20.762,11.333,-19.697,2.1426,,,,,,
-30.689,-18.141,18.77,20.143,-22.324,-5.8442,,,,,,
-37.206,-26.599,16.689,27.23,-24.134,-12.158,,,,,,
-42.238,-32.766,14.596,33.022,-25.359,-17.133,,,,,,
-46.017,-37.57,12.599,37.715,-26.206,-21.085,,,,,,
-48.852,-41.525,10.787,41.459,-26.821,-24.237,,,,,,
-51.004,-44.851,9.1892,44.408,-27.286,-26.746,,,,,,
-52.652,-47.638,7.7831,46.703,-27.643,-28.724,,,,,,
-53.907,-49.919,6.5226,48.457,-27.907,-30.262,,,,,,
-54.846,-51.72,5.3761,49.765,-28.09,-31.434,,,,,,
-55.534,-53.079,4.3448,50.713,-28.21,-32.308,,,,,,
-56.03,-54.058,3.4501,51.382,-28.286,-32.951,,,,,,
-56.383,-54.737,2.7103,51.844,-28.337,-33.42,,,,,,
-56.629,-55.197,2.1281,52.157,-28.372,-33.764,,,,,,
-56.79,-55.504,1.6937,52.364,-28.393,-34.016,,,,,,
-56.883,-55.712,1.3915,52.494,-28.402,-34.197,,,,,,
-56.923,-55.856,1.2013,52.568,-28.399,-34.321,,,,,,
-56.923,-55.962,1.0931,52.606,-28.385,-34.399,,,,,,
-56.895,-56.044,1.022,52.618,-28.359,-34.445,,,,,,
-56.843,-56.11,0.93593,52.615,-28.316,-34.475,,,,,,
-56.772,-56.165,0.79468,52.602,-28.254,-34.506,,,,,,
-56.685,-56.21,0.58663,52.583,-28.176,-34.547,,,,,,
-56.582,-56.24,0.32418,52.555,-28.082,-34.602,,,,,,
-56.451,-56.241,0.021658,52.503,-27.968,-34.668,,,,,,
-56.271,-56.198,-0.32172,52.408,-27.82,-34.74,,,,,,
-56.024,-56.104,-0.71592,52.254,-27.627,-34.812,,,,,,
-55.715,-55.957,-1.1584,52.042,-27.389,-34.877,,,,,,
-55.368,-55.77,-1.6205,51.789,-27.126,-34.927,,,,,,
-55.024,-55.556,-2.0592,51.52,-26.869,-34.952,,,,,,
-54.713,-55.329,-2.4464,51.258,-26.644,-34.946,,,,,,
-54.438,-55.095,-2.7917,51.008,-26.453,-34.912,,,,,,
-54.171,-54.853,-3.1375,50.759,-26.276,-34.858,,,,,,
-53.869,-54.594,-3.5275,50.488,-26.078,-34.792,,,,,,
-53.494,-54.299,-3.9691,50.174,-25.833,-34.716,,,,,,
-53.035,-53.951,-4.4143,49.804,-25.541,-34.62,,,,,,
-52.513,-53.538,-4.7742,49.387,-25.228,-34.485,,,,,,
-51.975,-53.052,-4.9571,48.94,-24.943,-34.29,,,,,,
-51.47,-52.489,-4.9066,48.479,-24.732,-34.016,,,,,,
-51.031,-51.845,-4.6193,48.013,-24.627,-33.655,,,,,,
-50.664,-51.122,-4.1376,47.54,-24.63,-33.206,,,,,,
-50.348,-50.326,-3.5301,47.051,-24.715,-32.682,,,,,,
-50.05,-49.472,-2.8713,46.533,-24.838,-32.103,,,,,,
-49.732,-48.581,-2.2252,45.981,-24.952,-31.495,,,,,,
-49.363,-47.677,-1.6325,45.393,-25.023,-30.886,,,,,,
-48.927,-46.788,-1.1014,44.779,-25.033,-30.3,,,,,,
-48.42,-45.935,-0.60866,44.151,-24.98,-29.756,,,,,,
-47.845,-45.122,-0.11491,43.517,-24.869,-29.254,,,,,,
-47.205,-44.331,0.41019,42.872,-24.711,-28.78,,,,,,
-46.5,-43.533,0.96084,42.2,-24.512,-28.314,,,,,,
-45.732,-42.708,1.4796,41.488,-24.272,-27.853,,,,,,
-44.916,-41.868,1.8688,40.741,-23.988,-27.418,,,,,,
-44.084,-41.059,2.0306,39.99,-23.655,-27.054,,,,,,
-43.275,-40.341,1.9142,39.277,-23.276,-26.804,,,,,,
-42.534,-39.757,1.5415,38.644,-22.862,-26.686,,,,,,
-41.888,-39.32,0.99512,38.108,-22.437,-26.684,,,,,,
-41.338,-39.009,0.37624,37.662,-22.022,-26.761,,,,,,
-40.855,-38.788,-0.23794,37.281,-21.629,-26.875,,,,,,
-40.4,-38.626,-0.81348,36.936,-21.258,-26.997,,,,,,
-39.938,-38.498,-1.3528,36.608,-20.902,-27.115,,,,,,
-39.451,-38.392,-1.8754,36.292,-20.553,-27.229,,,,,,
-38.938,-38.3,-2.4013,35.985,-20.206,-27.342,,,,,,
-38.402,-38.212,-2.9424,35.684,-19.856,-27.457,,,,,,
-37.851,-38.118,-3.499,35.379,-19.499,-27.573,,,,,,
-37.297,-38.016,-4.0556,35.071,-19.141,-27.688,,,,,,
-36.767,-37.917,-4.581,34.771,-18.797,-27.799,,,,,,
-36.291,-37.843,-5.0391,34.509,-18.483,-27.912,,,,,,
-35.89,-37.824,-5.411,34.314,-18.203,-28.038,,,,,,
-35.552,-37.888,-5.7172,34.199,-17.927,-28.197,,,,,,
-35.216,-38.049,-6.0263,34.146,-17.583,-28.416,,,,,,
-34.77,-38.303,-6.4392,34.101,-17.062,-28.721,,,,,,
-34.072,-38.614,-7.0436,33.981,-16.237,-29.124,,,,,,
-32.971,-38.908,-7.8717,33.678,-14.992,-29.601,,,,,,
-31.339,-39.082,-8.9004,33.081,-13.261,-30.106,,,,,,
-29.102,-39.024,-10.099,32.094,-11.068,-30.582,,,,,,
-26.268,-38.646,-11.475,30.662,-8.5254,-30.987,,,,,,
-22.943,-37.902,-13.069,28.788,-5.7788,-31.294,,,,,,
-19.316,-36.796,-14.928,26.537,-2.9286,-31.488,,,,,,
-15.612,-35.368,-17.094,24.024,-0.017029,-31.551,,,,,,
-12.02,-33.679,-19.571,21.379,2.9238,-31.466,,,,,,
-8.6402,-31.795,-22.268,18.705,5.8426,-31.217,,,,,,
-5.4753,-29.777,-24.965,16.059,8.6821,-30.801,,,,,,
-2.4658,-27.691,-27.364,13.467,11.393,-30.24,,,,,,
0.45577,-25.629,-29.172,10.952,13.938,-29.591,,,,,,
3.3181,-23.714,-30.178,8.5641,16.293,-28.945,,,,,,
6.0882,-22.08,-30.295,6.3853,18.462,-28.393,,,,,,
8.6786,-20.834,-29.568,4.5125,20.448,-27.991,,,,,,
10.97,-20.021,-28.125,3.03,22.231,-27.74,,,,,,
12.831,-19.62,-26.119,1.9934,23.768,-27.598,,,,,,
14.133,-19.577,-23.805,1.4297,24.986,-27.527,,,,,,
14.758,-19.833,-21.646,1.3484,25.769,-27.513,,,,,,
14.613,-20.358,-20.183,1.7535,25.962,-27.575,,,,,,
13.651,-21.153,-19.786,2.6545,25.443,-27.745,,,,,,
11.89,-22.251,-20.545,4.0674,24.227,-28.056,,,,,,
9.4129,-23.7,-22.272,6.0,22.514,-28.529,,,,,,
6.3465,-25.53,-24.508,8.4273,20.573,-29.173,,,,,,
2.8194,-27.725,-26.706,11.28,18.559,-29.984,,,,,,
-1.0617,-30.217,-28.511,14.455,16.431,-30.931,,,,,,
-5.1965,-32.896,-29.766,17.827,14.057,-31.953,,,,,,
-9.4644,-35.634,-30.338,21.258,11.354,-32.971,,,,,,
-13.726,-38.301,-30.087,24.616,8.334,-33.905,,,,,,
-17.857,-40.788,-28.982,27.788,5.0808,-34.703,,,,,,
-21.778,-43.029,-27.201,30.71,1.7162,-35.35,,,,,,
-25.468,-45.003,-25.097,33.36,-1.6358,-35.864,,,,,,
-28.94,-46.722,-23.068,35.75,-4.8921,-36.273,,,,,,
-32.213,-48.215,-21.389,37.901,-8.0305,-36.6,,,,,,
-35.29,-49.509,-20.125,39.833,-11.055,-36.851,,,,,,
-38.149,-50.619,-19.164,41.558,-13.936,-37.021,,,,,,
-40.753,-51.559,-18.306,43.081,-16.589,-37.102,,,,,,
-43.065,-52.346,-17.379,44.408,-18.91,-37.096,,,,,,
-45.053,-53.011,-16.314,45.547,-20.828,-37.024,,,,,,
-46.699,-53.588,-15.16,46.507,-22.325,-36.922,,,,,,
-47.996,-54.102,-14.036,47.293,-23.432,-36.826,,,,,,
-48.951,-54.557,-13.05,47.904,-24.201,-36.764,,,,,,
-49.583,-54.936,-12.266,48.336,-24.695,-36.742,,,,,,
-49.924,-55.222,-11.706,48.594,-24.969,-36.759,,,,,,
-50.018,-55.422,-11.372,48.704,-25.07,-36.815,,,,,,
-49.921,-55.569,-11.266,48.712,-25.024,-36.922,,,,,,
-49.695,-55.717,-11.393,48.675,-24.843,-37.094,,,,,,
-49.4,-55.916,-11.757,48.648,-24.536,-37.342,,,,,,
-49.099,-56.187,-12.357,48.665,-24.123,-37.657,,,,,,
-48.841,-56.514,-13.184,48.732,-23.648,-38.014,,,,,,
-48.657,-56.85,-14.222,48.828,-23.17,-38.371,,,,,,
-48.553,-57.135,-15.447,48.917,-22.756,-38.692,,,,,,
-48.504,-57.313,-16.829,48.953,-22.456,-38.947,,,,,,
-48.459,-57.349,-18.314,48.899,-22.279,-39.127,,,,,,
-48.35,-57.239,-19.812,48.727,-22.174,-39.241,,,,,,
-48.104,-57.04,-21.23,48.446,-22.031,-39.328,,,,,,
-47.666,-56.897,-22.549,48.122,-21.699,-39.473,,,,,,
-47.037,-57.06,-23.884,47.905,-21.004,-39.803,,,,,,
-46.307,-57.841,-25.491,48.028,-19.751,-40.492,,,,,,
-45.679,-59.52,-27.535,48.739,-17.772,-41.84,,,,,,
-45.426,-62.304,-27.427,50.18,-15.056,-44.979,,,,,,
-45.775,-66.451,-24.754,52.277,-11.973,-49.961,,,,,,
-46.744,-69.81,-20.771,54.728,-9.124,-47.715,,,,,,
-48.071,-67.555,-16.805,56.94,-6.6452,-43.54,,,,,,
-49.289,-64.377,-14.852,58.146,-3.9916,-40.592,,,,,,
-49.863,-62.757,-16.005,58.458,-0.48242,-40.12,,,,,,
-49.154,-65.789,-22.871,58.831,4.1916,-45.395,,,,,,
-46.13,-81.38,-38.072,60.394,9.7832,-62.554,,,,,,
-39.83,-113.69,-66.447,76.875,15.65,-94.225,,,,,,
-49.672,-162.05,-115.17,105.33,21.311,-140.23,,,,,,
-68.051,-222.76,-171.4,139.72,27.095,-197.7,,,,,,
-83.861,-287.98,-222.2,177.13,33.949,-257.96,,,,,,
-98.58,-344.04,-261.71,209.42,41.342,-306.57,,,,,,
-106.09,-373.5,-280.75,226.24,45.755,-331.06,,,,,,
-100.57,-360.91,-271.54,217.93,44.488,-320.46,,,,,,
-75.149,-291.8,-227.7,175.25,38.777,-263.22,,,,,,
-21.876,-153.32,-144.06,87.061,31.051,-150.25,,,,,,
65.62,59.866,-18.347,-60.117,22.783,21.489,,,,,,
182.48,340.36,144.69,-259.63,15.004,246.14,,,,,,
316.54,664.99,332.42,-488.05,6.1787,505.6,,,,,,
454.95,993.99,523.3,-721.65,-10.611,767.72,,,,,,
577.25,1273.2,685.13,-923.32,-34.343,988.55,,,,,,
659.44,1444.6,781.72,-1052.1,-50.833,1121.2,,,,,,
680.55,1464.0,787.28,-1075.0,-55.539,1131.4,,,,,,
629.5,1320.6,700.46,-980.16,-48.742,1014.4,,,,,,
509.63,1046.3,549.23,-784.23,-39.312,801.0,,,,,,
339.65,707.0,380.16,-529.13,-40.33,547.78,,,,,,
150.46,378.26,237.52,-268.69,-56.717,313.98,,,,,,
-23.492,118.68,145.64,-50.5,-82.458,139.97,,,,,,
-149.71,-45.732,104.53,96.186,-109.34,37.97,,,,,,
-215.31,-115.95,97.992,161.96,-131.13,-2.2422,,,,,,
-231.54,-121.25,105.7,172.05,-141.17,-2.9308,,,,,,
-213.22,-93.153,111.88,149.22,-136.44,12.548,,,,,,
-175.28,-54.526,107.89,110.43,-119.77,27.838,,,,,,
-129.59,-21.192,92.219,69.249,-97.593,34.655,,,,,,
-86.495,-1.5392,69.166,37.025,-75.38,31.449,,,,,,
-53.491,4.0756,44.933,18.298,-55.641,20.89,,,,,,
-43.083,-12.332,21.144,24.194,-39.087,4.2961,,,,,,
-43.633,-32.78,5.8581,33.6,-27.028,-16.636,,,,,,
-40.884,-35.287,-0.39653,33.787,-21.644,-21.479,,,,,,
-38.451,-35.058,-4.329,31.905,-20.459,-23.273,,,,,,
-35.902,-33.773,-5.5137,29.11,-20.738,-23.971,,,,,,
-32.137,-32.418,-4.3892,25.942,-21.16,-24.248,,,,,,
-28.158,-31.442,-2.7268,23.257,-20.215,-24.541,,,,,,
-25.007,-30.881,-3.0766,21.475,-18.708,-24.988,,,,,,
-22.958,-30.62,-5.0932,20.494,-17.395,-25.499,,,,,,
-21.815,-30.517,-6.8558,20.019,-16.443,-25.94,,,,,,
-21.235,-30.408,-7.8737,19.751,-15.881,-26.188,,,,,,
-20.902,-30.124,-8.1092,19.453,-15.67,-26.144,,,,,,
-20.578,-29.54,-7.6243,18.958,-15.712,-25.758,,,,,,
-20.109,-28.587,-6.575,18.162,-15.89,-25.022,,,,,,
-19.411,-27.253,-5.169,17.024,-16.11,-23.961,,,,,,
-18.474,-25.563,-3.6053,15.551,-16.321,-22.612,,,,,,
-17.333,-23.567,-2.0317,13.786,-16.507,-21.012,,,,,,
-16.043,-21.329,-0.52936,11.797,-16.665,-19.196,,,,,,
-14.646,-18.909,0.87671,9.649,-16.791,-17.197,,,,,,
-13.146,-16.346,2.1957,7.3826,-16.859,-15.049,,,,,,
-11.5,-13.635,3.4519,4.9913,-16.834,-12.774,,,,,,
-9.625,-10.721,4.6695,2.4216,-16.668,-10.378,,,,,,
-7.4303,-7.5195,5.8592,-0.40493,-16.314,-7.8548,,,,,,
-4.8465,-3.9493,7.0102,-3.5608,-15.736,-5.2004,,,,,,
-1.8484,0.045192,8.0889,-7.0904,-14.909,-2.4181,,,,,,
1.5448,4.4915,9.0528,-11.008,-13.823,0.48969,,,,,,
5.2905,9.4082,9.8715,-15.315,-12.488,3.5327,,,,,,
9.3515,14.826,10.542,-20.024,-10.926,6.7326,,,,,,
13.714,20.791,11.088,-25.174,-9.1591,10.115,,,,,,
18.386,27.333,11.55,-30.807,-7.2101,13.703,,,,,,
23.381,34.427,11.97,-36.939,-5.0992,17.511,,,,,,
28.703,41.954,12.374,-43.522,-2.8444,21.53,,,,,,
34.327,49.703,12.771,-50.427,-0.46416,25.714,,,,,,
40.181,57.416,13.163,-57.446,2.0148,29.98,,,,,,
46.147,64.867,13.55,-64.353,4.5521,34.225,,,,,,
52.103,71.929,13.938,-70.979,7.1017,38.365,,,,,,
57.984,78.597,14.335,-77.273,9.629,42.355,,,,,,
63.814,84.963,14.742,-83.294,12.125,46.192,,,,,,
69.682,91.153,15.147,-89.169,14.608,49.89,,,,,,
75.672,97.266,15.522,-95.012,17.11,53.463,,,,,,
81.791,103.34,15.835,-100.88,19.655,56.914,,,,,,
87.944,109.33,16.065,-106.73,22.244,60.224,,,,,,
93.961,115.16,16.211,-112.46,24.848,63.364,,,,,,
99.67,120.71,16.29,-117.93,27.414,66.297,,,,,,
104.95,125.89,16.319,-123.05,29.9,68.993,,,,,,
109.8,130.65,16.302,-127.77,32.299,71.434,,,,,,
114.29,135.02,16.215,-132.12,34.664,73.617,,,,,,
118.55,139.03,16.015,-136.19,37.08,75.553,,,,,,
122.69,142.76,15.66,-140.08,39.618,77.263,,,,,,
126.75,146.27,15.131,-143.85,42.283,78.781,,,,,,
130.73,149.6,14.438,-147.5,45.013,80.146,,,,,,
134.58,152.76,13.612,-151.02,47.711,81.39,,,,,,
138.26,155.77,12.694,-154.38,50.292,82.536,,,,,,
141.75,158.62,11.731,-157.56,52.711,83.604,,,,,,
145.06,161.34,10.772,-160.56,54.962,84.619,,,,,,
148.21,163.96,9.8682,-163.4,57.074,85.61,,,,,,
151.28,166.52,9.0664,-166.16,59.092,86.6,,,,,,
154.31,169.05,8.4089,-168.86,61.057,87.607,,,,,,
157.33,171.59,7.9263,-171.55,62.995,88.638,,,,,,
160.35,174.13,7.6314,-174.26,64.911,89.703,,,,,,
163.36,176.7,7.5147,-176.99,66.788,90.823,,,,,,
166.4,179.34,7.5439,-179.78,68.607,92.026,,,,,,
169.5,182.11,7.6728,-182.68,70.361,93.339,,,,,,
172.72,185.04,7.8549,-185.73,72.064,94.775,,,,,,
176.1,188.15,8.0534,-188.98,73.745,96.325,,,,,,
179.65,191.43,8.2444,-192.42,75.438,97.963,,,,,,
183.33,194.83,8.4177,-196.02,77.161,99.653,,,,,,
187.07,198.29,8.5741,-199.71,78.905,101.37,,,,,,
190.79,201.8,8.7167,-203.44,80.644,103.08,,,,,,
194.43,205.34,8.84,-207.16,82.351,104.8,,,,,,
197.99,208.93,8.9254,-210.87,84.022,106.51,,,,,,
201.48,212.62,8.9501,-214.56,85.673,108.23,,,,,,
204.97,216.43,8.904,-218.29,87.333,110.0,,,,,,
208.49,220.4,8.8049,-222.09,89.025,111.86,,,,,,
212.08,224.55,8.7037,-225.95,90.756,113.84,,,,,,
215.72,228.83,8.6742,-229.86,92.511,115.97,,,,,,
219.4,233.19,8.7875,-233.79,94.27,118.23,,,,,,
223.09,237.53,9.0821,-237.69,96.011,120.57,,,,,,
226.76,241.77,9.5462,-241.51,97.72,122.91,,,,,,
230.34,245.84,10.126,-245.21,99.382,125.15,,,,,,
233.79,249.7,10.758,-248.76,100.97,127.25,,,,,,
237.06,253.37,11.401,-252.14,102.44,129.17,,,,,,
240.12,256.91,12.052,-255.38,103.73,130.93,,,,,,
242.97,260.4,12.741,-258.56,104.81,132.57,,,,,,
245.62,263.93,13.495,-261.75,105.62,134.12,,,,,,
248.1,267.58,14.316,-265.01,106.16,135.62,,,,,,
250.38,271.35,15.156,-268.32,106.38,137.06,,,,,,
252.24,275.05,15.92,-271.38,106.23,138.42,,,,,,
253.13,278.11,16.499,-273.49,105.55,139.65,,,,,,
252.2,279.39,16.812,-273.57,104.13,140.52,,,,,,
248.66,277.41,16.826,-270.52,101.8,140.49,,,,,,
242.06,271.08,16.556,-263.78,98.462,138.76,,,,,,
232.46,260.31,16.057,-253.47,94.124,134.63,,,,,,
220.19,245.84,15.406,-240.11,88.821,128.01,,,,,,
205.67,228.71,14.684,-224.33,82.586,119.49,,,,,,
189.31,209.82,13.955,-206.7,75.461,109.82,,,,,,
171.51,189.79,13.242,-187.69,67.543,99.556,,,,,,
152.63,169.02,12.525,-167.72,59.014,88.927,,,,,,
133.07,147.73,11.758,-147.12,50.129,77.946,,,,,,
113.2,126.13,10.896,-126.22,41.155,66.528,,,,,,
93.382,104.54,9.9292,-105.4,32.305,54.648,,,,,,
73.934,83.402,8.9045,-85.031,23.721,42.473,,,,,,
55.116,63.202,7.9109,-65.483,15.5,30.406,,,,,,
37.229,44.236,7.0375,-47.0,7.7245,18.969,,,,,,
20.805,26.489,6.3223,-29.749,0.49113,8.6039,,,,,,
6.5258,9.8902,5.7264,-14.078,-6.0612,-0.44037,,,,,,
-5.3635,-5.074,5.1511,-0.62475,-11.727,-8.0843,,,,,,
-15.284,-17.336,4.4864,10.243,-16.318,-14.351,,,,,,
-23.73,-26.422,3.6585,18.884,-19.819,-19.353,,,,,,
-30.881,-33.012,2.6558,25.927,-22.391,-23.291,,,,,,
-36.761,-38.084,1.5261,31.767,-24.263,-26.395,,,,,,
-41.445,-42.244,0.35298,36.57,-25.635,-28.865,,,,,,
-45.095,-45.744,-0.77601,40.442,-26.653,-30.843,,,,,,
-47.907,-48.68,-1.799,43.504,-27.416,-32.429,,,,,,
-50.06,-51.117,-2.6994,45.896,-27.989,-33.701,,,,,,
-51.698,-53.119,-3.5064,47.747,-28.409,-34.728,,,,,,
-52.924,-54.752,-4.2713,49.167,-28.696,-35.567,,,,,,
-53.814,-56.06,-5.0342,50.233,-28.866,-36.258,,,,,,
-54.422,-57.073,-5.8009,50.997,-28.937,-36.825,,,,,,
-54.792,-57.808,-6.5421,51.499,-28.931,-37.276,,,,,,
