I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
192.01,183.35,1.5184,-187.99,91.271,84.608,-434.0,,-460.38,,500.27,
189.85,182.54,2.0015,-186.58,89.559,84.745,-429.94,,-461.37,,495.26,
186.8,181.11,2.5577,-184.47,87.278,84.543,-423.4,,-460.43,,488.28,
182.74,178.99,3.2066,-181.57,84.355,83.929,-414.22,,-457.11,,479.01,
177.54,176.03,3.9242,-177.78,80.782,82.804,-402.4,,-451.24,,467.28,
171.17,172.09,4.6698,-172.98,76.621,81.085,-388.09,,-442.91,,453.09,
163.68,167.05,5.4188,-167.1,71.953,78.74,-371.51,,-432.25,,436.55,
155.14,160.84,6.1845,-160.11,66.816,75.813,-352.86,,-419.31,,417.85,
145.58,153.46,7.0151,-152.0,61.164,72.432,-332.37,,-404.14,,397.23,
135.0,144.92,7.965,-142.75,54.922,68.777,-310.24,,-386.77,,375.04,
123.42,135.28,9.0568,-132.33,48.075,65.016,-286.71,,-367.28,,351.63,
111.01,124.66,10.255,-120.79,40.748,61.243,-262.03,,-345.82,,327.35,
98.054,113.28,11.47,-108.35,33.217,57.456,-236.55,,-322.73,,302.47,
84.911,101.41,12.594,-95.367,25.81,53.59,-210.69,,-298.45,,277.18,
71.847,89.38,13.553,-82.23,18.784,49.581,-184.94,,-273.38,,251.62,
58.998,77.432,14.337,-69.246,12.259,45.409,-159.68,,-247.77,,225.9,
46.404,65.7,14.998,-56.557,6.2421,41.088,-135.1,,-221.59,,200.17,
34.09,54.191,15.609,-44.198,0.69856,36.636,-111.16,,-194.71,,174.61,
22.12,42.856,16.209,-32.185,-4.382,32.044,-87.398,,-167.05,,149.43,
10.643,31.655,16.772,-20.59,-8.966,27.272,-63.399,,-138.77,,124.84,
-0.10201,20.612,17.211,-9.5626,-13.001,22.273,-40.542,,-110.47,,100.89,
-9.8218,9.8396,17.416,0.69282,-16.458,17.038,-22.295,,-83.408,,77.703,
-18.278,-0.45846,17.31,9.9752,-19.353,11.637,-10.514,,-59.698,,55.942,
-25.391,-10.037,16.885,18.154,-21.745,6.2355,-3.6288,,-41.867,,37.164,
-31.263,-18.682,16.213,25.21,-23.721,1.0543,1.158,,-31.434,,22.613,
-36.115,-26.279,15.412,31.225,-25.386,-3.7007,5.7166,,-27.275,,11.946,
-40.19,-32.83,14.593,36.344,-26.839,-7.9046,10.405,,-25.703,,3.9072,
-43.684,-38.42,13.815,40.717,-28.149,-11.535,14.758,,-23.777,,-2.5739,
-46.705,-43.17,13.064,44.46,-29.336,-14.654,18.365,,-21.181,,-8.0919,
-49.279,-47.193,12.267,47.641,-30.366,-17.365,21.15,,-18.576,,-12.918,
-51.38,-50.57,11.34,50.283,-31.174,-19.766,23.237,,-16.362,,-17.168,
-52.976,-53.348,10.247,52.384,-31.691,-21.912,24.795,,-14.611,,-20.898,
-54.052,-55.548,9.0367,53.936,-31.879,-23.804,25.968,,-13.247,,-24.148,
-54.625,-57.175,7.8394,54.946,-31.755,-25.401,26.867,,-12.156,,-26.949,
-54.747,-58.235,6.8213,55.441,-31.403,-26.648,27.57,,-11.219,,-29.329,
-54.502,-58.749,6.12,55.475,-30.942,-27.497,28.142,,-10.32,,-31.3,
-53.995,-58.76,5.7912,55.13,-30.485,-27.93,28.637,,-9.357,,-32.862,
-53.329,-58.334,5.7871,54.499,-30.098,-27.966,29.096,,-8.252,,-34.013,
-52.579,-57.553,5.971,53.67,-29.778,-27.659,29.545,,-6.9814,,-34.767,
-51.767,-56.503,6.1686,52.705,-29.461,-27.094,29.992,,-5.5694,,-35.16,
-50.869,-55.261,6.2392,51.63,-29.056,-26.358,30.432,,-4.0793,,-35.254,
-49.848,-53.892,6.131,50.454,-28.496,-25.529,30.85,,-2.5888,,-35.133,
-48.686,-52.443,5.8904,49.181,-27.773,-24.662,31.231,,-1.1659,,-34.886,
-47.407,-50.958,5.6339,47.835,-26.932,-23.789,31.56,,0.14227,,-34.595,
-46.072,-49.483,5.4981,46.462,-26.063,-22.935,31.827,,1.3091,,-34.324,
-44.767,-48.078,5.5773,45.134,-25.265,-22.128,32.02,,2.3216,,-34.11,
-43.588,-46.816,5.871,43.934,-24.613,-21.409,32.13,,3.1734,,-33.966,
-42.614,-45.778,6.2746,42.941,-24.138,-20.837,32.144,,3.8588,,-33.882,
-41.901,-45.03,6.6191,42.212,-23.823,-20.468,32.053,,4.3641,,-33.843,
-41.466,-44.61,6.7444,41.775,-23.621,-20.333,31.853,,4.6726,,-33.84,
-41.311,-44.525,6.5663,41.637,-23.487,-20.424,31.545,,4.7629,,-33.877,
-41.438,-44.757,6.1084,41.8,-23.407,-20.699,31.136,,4.6178,,-33.967,
-41.869,-45.279,5.4903,42.273,-23.414,-21.098,30.645,,4.2373,,-34.118,
-42.627,-46.063,4.8876,43.064,-23.566,-21.564,30.094,,3.6493,,-34.325,
-43.708,-47.075,4.4754,44.155,-23.922,-22.054,29.512,,2.9095,,-34.564,
-45.062,-48.274,4.3725,45.488,-24.521,-22.559,28.924,,2.0887,,-34.811,
-46.587,-49.604,4.6047,46.967,-25.359,-23.092,28.353,,1.2507,,-35.046,
-48.152,-50.993,5.1016,48.47,-26.383,-23.676,27.813,,0.4369,,-35.263,
-49.626,-52.353,5.7342,49.876,-27.495,-24.314,27.313,,-0.33313,,-35.469,
-50.906,-53.589,6.3797,51.087,-28.581,-24.968,26.857,,-1.044,,-35.667,
-51.933,-54.614,6.9758,52.04,-29.549,-25.565,26.455,,-1.6734,,-35.847,
-52.69,-55.354,7.5378,52.703,-30.357,-26.011,26.128,,-2.1757,,-35.973,
-53.187,-55.746,8.1381,53.059,-31.014,-26.209,25.91,,-2.4803,,-35.982,
-53.441,-55.733,8.8672,53.094,-31.549,-26.073,25.84,,-2.5043,,-35.795,
-53.453,-55.26,9.7902,52.786,-31.988,-25.536,25.944,,-2.1758,,-35.341,
-53.211,-54.269,10.919,52.103,-32.337,-24.558,26.226,,-1.4577,,-34.573,
-52.688,-52.71,12.206,51.014,-32.579,-23.123,26.667,,-0.35914,,-33.49,
-51.85,-50.548,13.558,49.495,-32.677,-21.247,27.237,,1.0694,,-32.129,
-50.663,-47.768,14.866,47.535,-32.579,-18.965,27.904,,2.7599,,-30.559,
-49.098,-44.382,16.049,45.136,-32.232,-16.324,28.643,,4.6441,,-28.863,
-47.152,-40.426,17.099,42.317,-31.618,-13.371,29.434,,6.6642,,-27.109,
-44.851,-35.959,18.076,39.116,-30.77,-10.139,30.251,,8.7715,,-25.352,
-42.243,-31.045,19.079,35.576,-29.761,-6.6588,31.05,,10.917,,-23.614,
-39.366,-25.745,20.19,31.732,-28.668,-2.972,31.765,,13.041,,-21.905,
-36.23,-20.127,21.426,27.603,-27.536,0.84292,32.318,,15.067,,-20.236,
-32.806,-14.282,22.717,23.205,-26.369,4.6585,32.642,,16.913,,-18.623,
-29.05,-8.3428,23.923,18.57,-25.133,8.3118,32.709,,18.503,,-17.077,
-24.932,-2.4609,24.886,13.753,-23.784,11.649,32.516,,19.789,,-15.62,
-20.473,3.224,25.482,8.8313,-22.284,14.577,32.047,,20.752,,-14.274,
-15.753,8.6131,25.65,3.8974,-20.622,17.083,31.213,,21.396,,-13.059,
-10.912,13.647,25.398,-0.94681,-18.823,19.215,29.819,,21.737,,-11.999,
-6.1218,18.284,24.784,-5.5922,-16.939,21.043,27.574,,21.791,,-11.12,
-1.5328,22.475,23.875,-9.9399,-15.019,22.602,24.163,,21.563,,-10.452,
2.7947,26.171,22.713,-13.935,-13.067,23.872,19.352,,21.045,,-10.024,
6.9154,29.336,21.298,-17.587,-11.028,24.782,13.104,,20.217,,-9.8511,
10.957,31.961,19.604,-20.959,-8.8092,25.252,5.6413,,19.067,,-9.9205,
15.034,34.07,17.618,-24.12,-6.3383,25.229,-2.571,,17.608,,-10.187,
19.179,35.699,15.363,-27.099,-3.6055,24.716,-10.924,,15.892,,-10.578,
23.309,36.885,12.924,-29.868,-0.68211,23.771,-18.807,,14.012,,-11.012,
27.251,37.647,10.431,-32.336,2.2898,22.488,-25.731,,12.079,,-11.413,
30.774,37.972,8.0297,-34.365,5.1278,20.964,-31.412,,10.205,,-11.736,
33.64,37.804,5.8275,-35.787,7.6437,19.266,-35.774,,8.4792,,-11.976,
35.646,37.058,3.8722,-36.44,9.6765,17.415,-38.91,,6.947,,-12.172,
36.661,35.65,2.1567,-36.214,11.119,15.391,-40.995,,5.614,,-12.403,
36.648,33.53,0.64965,-35.085,11.938,13.16,-42.183,,4.4546,,-12.764,
35.654,30.701,-0.67582,-33.124,12.164,10.709,-42.531,,3.4295,,-13.337,
33.763,27.207,-1.826,-30.441,11.869,8.0541,-42.024,,2.4964,,-14.181,
31.04,23.1,-2.7884,-27.124,11.113,5.2415,-40.673,,1.6146,,-15.318,
27.522,18.425,-3.5466,-23.212,9.9237,2.3165,-38.569,,0.75322,,-16.731,
23.252,13.222,-4.0995,-18.723,8.3143,-0.69439,-35.865,,-0.10476,,-18.369,
18.317,7.5392,-4.4737,-13.696,6.3146,-3.7844,-32.717,,-0.96424,,-20.172,
12.872,1.4591,-4.7189,-8.223,3.9994,-6.9475,-29.263,,-1.823,,-22.081,
7.1197,-4.8857,-4.8966,-2.4532,1.4829,-10.156,-25.613,,-2.6747,,-24.05,
1.2622,-11.323,-5.059,3.4411,-1.1157,-13.35,-21.856,,-3.5029,,-26.049,
-4.5556,-17.68,-5.2373,9.3126,-3.7114,-16.454,-18.065,,-4.2779,,-28.065,
-10.272,-23.826,-5.4383,15.071,-6.2675,-19.4,-14.302,,-4.9591,,-30.092,
-15.878,-29.693,-5.6598,20.679,-8.7746,-22.156,-10.629,,-5.5058,,-32.13,
-21.356,-35.255,-5.9057,26.106,-11.213,-24.73,-7.1116,,-5.8957,,-34.165,
-26.636,-40.492,-6.187,31.302,-13.538,-27.148,-3.8305,,-6.1394,,-36.171,
-31.598,-45.354,-6.5002,36.179,-15.698,-29.42,-0.87387,,-6.2854,,-38.097,
-36.119,-49.752,-6.7932,40.628,-17.672,-31.519,1.6797,,-6.4073,,-39.887,
-40.126,-53.574,-6.9398,44.552,-19.497,-33.351,3.7978,,-6.5691,,-41.501,
-43.633,-56.704,-6.7472,47.889,-21.266,-34.774,5.5521,,-6.7673,,-42.937,
-46.73,-59.053,-6.0144,50.632,-23.096,-35.62,7.1744,,-6.8573,,-44.258,
-49.557,-60.591,-4.6604,52.844,-25.087,-35.761,9.0504,,-6.4984,,-45.598,
-52.265,-61.356,-3.299,54.626,-27.269,-35.167,11.565,,-5.1972,,-47.136,
-54.956,-61.471,-6.4815,56.101,-29.527,-33.936,14.768,,-2.574,,-49.042,
-57.667,-61.098,-16.738,57.356,-31.595,-32.241,17.91,,0.86188,,-51.378,
-60.298,-60.345,-22.356,58.368,-33.554,-30.168,18.174,,-1.6512,,-53.996,
-62.515,-59.152,-23.691,58.938,-36.321,-27.593,9.1458,,-25.364,,-56.443,
-63.691,-57.164,-19.252,58.648,-40.578,-24.297,-1.6603,,-29.628,,-57.843,
-63.16,-53.646,-6.1899,56.859,-45.096,-20.095,-5.0949,,-34.237,,-56.758,
-60.903,-47.529,15.916,52.775,-49.121,-14.835,-3.5264,,-38.618,,-51.047,
-61.64,-38.988,45.753,47.376,-65.016,-8.8549,5.932,,-36.942,,-40.083,
-97.878,-39.131,80.261,62.055,-102.21,-3.6766,30.187,,-20.864,,-49.109,
-132.27,-35.758,114.73,77.489,-137.66,6.2669,73.331,,18.085,,-65.925,
-157.23,-19.667,142.55,83.439,-165.79,32.007,133.66,,84.542,,-90.843,
-172.47,-6.8842,156.37,87.61,-181.24,57.057,204.91,,178.2,,-118.97,
-170.47,3.098,152.39,84.777,-178.19,74.056,276.62,,298.07,,-140.24,
-143.31,16.275,132.99,67.093,-152.84,83.436,336.35,,442.56,,-138.2,
-82.017,45.179,104.63,23.733,-104.8,88.434,371.59,,606.06,,-90.934,
18.26,105.75,74.615,-54.932,-37.25,100.06,370.98,,778.48,,24.977,
152.98,205.23,49.675,-170.06,43.794,131.37,330.17,,945.01,,228.49,
308.94,337.45,34.076,-312.56,130.12,184.6,256.22,,1086.8,,534.1,
467.46,485.75,26.309,-465.54,212.53,252.34,165.26,,1184.2,,945.39,
607.88,627.49,22.427,-607.51,281.94,321.8,73.766,,1220.9,,1445.7,
710.7,738.73,22.143,-716.65,330.47,379.19,-5.5165,,1188.0,,1992.4,
760.55,799.28,25.619,-774.63,352.38,413.05,-60.392,,1085.2,,2515.6,
748.48,796.01,30.905,-769.69,344.67,415.37,-79.455,,919.1,,2924.7,
673.74,725.47,35.664,-699.23,307.44,382.56,-55.733,,699.25,,3127.1,
544.37,594.27,36.848,-570.43,244.88,317.12,9.9602,,437.36,,3055.7,
376.34,417.75,31.992,-398.77,165.52,226.63,106.51,,147.36,,2695.8,
191.41,217.59,21.906,-205.86,80.842,121.74,212.55,,-154.19,,2097.1,
13.707,18.313,7.3228,-16.135,3.0822,14.251,301.59,,-446.4,,1365.1,
-134.87,-156.99,-11.563,147.9,-56.895,-84.994,349.72,,-702.86,,631.31,
-239.16,-293.76,-34.332,270.58,-92.343,-168.55,344.68,,-896.8,,14.568,
-294.3,-386.52,-60.988,345.98,-102.46,-233.42,286.88,,-1010.4,,-412.2,
-305.57,-437.59,-91.981,377.66,-91.067,-279.72,188.76,,-1040.4,,-634.84,
-279.58,-447.59,-125.75,369.41,-61.39,-304.11,70.412,,-997.74,,-687.13,
-233.63,-432.04,-158.56,337.44,-23.465,-312.95,-46.049,,-901.14,,-626.47,
-180.28,-397.8,-187.36,292.22,9.7382,-307.28,-138.25,,-775.22,,-510.54,
-124.66,-352.01,-206.32,242.1,11.052,-288.41,-194.87,,-637.45,,-382.82,
-78.84,-300.01,-210.36,187.97,0.82078,-259.47,-215.86,,-501.41,,-267.74,
-67.954,-246.78,-199.37,145.05,-1.7386,-223.95,-206.81,,-376.0,,-175.04,
-64.357,-198.71,-175.53,117.83,-1.5765,-186.14,-176.42,,-266.44,,-108.83,
-61.172,-158.44,-143.03,100.15,-2.574,-150.97,-132.64,,-175.33,,-66.672,
-58.655,-130.01,-107.27,89.439,-5.0567,-120.01,-81.15,,-105.33,,-42.788,
-56.019,-110.71,-73.65,81.772,-6.9629,-94.195,-32.225,,-57.118,,-31.63,
-52.624,-96.879,-46.501,74.999,-7.5134,-74.256,-6.6767,,-27.064,,-25.921,
-49.031,-87.283,-27.867,68.495,-7.5495,-59.857,3.9902,,-10.507,,-23.616,
-45.852,-81.483,-17.277,62.897,-7.9594,-50.375,10.212,,-2.7377,,-28.429,
-43.342,-77.427,-12.399,58.503,-9.0919,-45.521,15.079,,-0.3809,,-36.187,
-41.613,-73.326,-11.123,55.122,-10.794,-45.038,18.459,,-0.20114,,-32.358,
-40.658,-69.457,-12.627,52.582,-12.665,-46.249,20.766,,8.7257,,-26.582,
-40.339,-66.296,-17.118,50.775,-14.374,-45.308,23.498,,17.364,,-21.815,
-40.433,-63.939,-19.354,49.588,-15.763,-43.157,26.186,,20.986,,-18.115,
-40.697,-62.322,-16.574,48.879,-16.757,-41.324,28.029,,24.429,,-15.218,
-40.931,-61.33,-14.775,48.494,-17.328,-40.137,29.057,,27.176,,-12.889,
-41.011,-60.822,-14.113,48.293,-17.496,-39.54,29.512,,29.086,,-10.947,
-40.889,-60.646,-14.158,48.17,-17.334,-39.392,29.603,,30.342,,-9.2467,
-40.587,-60.663,-14.621,48.061,-16.954,-39.535,29.486,,31.187,,-7.6634,
-40.172,-60.768,-15.295,47.942,-16.478,-39.826,29.279,,31.837,,-6.0938,
-39.739,-60.897,-16.013,47.823,-16.022,-40.163,29.057,,32.436,,-4.4673,
-39.391,-61.026,-16.641,47.739,-15.683,-40.476,28.859,,33.056,,-2.7561,
-39.22,-61.158,-17.091,47.732,-15.522,-40.733,28.687,,33.705,,-0.97948,
-39.282,-61.313,-17.337,47.841,-15.556,-40.927,28.521,,34.348,,0.81594,
-39.587,-61.511,-17.405,48.088,-15.759,-41.069,28.328,,34.939,,2.576,
-40.1,-61.767,-17.352,48.47,-16.081,-41.177,28.078,,35.436,,4.2627,
-40.761,-62.082,-17.226,48.966,-16.469,-41.267,27.752,,35.814,,5.8681,
-41.511,-62.443,-17.04,49.541,-16.89,-41.343,27.344,,36.078,,7.4118,
-42.308,-62.822,-16.766,50.152,-17.339,-41.394,26.861,,36.25,,8.9241,
-43.127,-63.179,-16.344,50.762,-17.838,-41.393,26.312,,36.358,,10.426,
-43.956,-63.471,-15.711,51.333,-18.418,-41.308,25.701,,36.42,,11.917,
-44.78,-63.655,-14.839,51.833,-19.098,-41.107,25.019,,36.436,,13.372,
-45.563,-63.7,-13.754,52.231,-19.865,-40.773,24.24,,36.388,,14.757,
-46.265,-63.591,-12.519,52.503,-20.676,-40.31,23.335,,36.246,,16.041,
-46.852,-63.336,-11.211,52.638,-21.483,-39.735,22.273,,35.98,,17.22,
-47.317,-62.961,-9.8887,52.652,-22.245,-39.077,21.037,,35.581,,18.322,
-47.673,-62.501,-8.5824,52.572,-22.943,-38.363,19.626,,35.06,,19.408,
-47.944,-61.989,-7.2987,52.43,-23.575,-37.619,18.052,,34.439,,20.555,
-48.146,-61.439,-6.0264,52.244,-24.144,-36.855,16.332,,33.745,,21.845,
-48.278,-60.841,-4.7481,52.007,-24.659,-36.065,14.481,,33.006,,23.353,
-48.323,-60.154,-3.4555,51.687,-25.123,-35.224,12.511,,32.248,,25.153,
-48.245,-59.323,-2.1659,51.232,-25.527,-34.295,10.432,,31.502,,27.312,
-47.993,-58.285,-0.92844,50.578,-25.849,-33.251,8.2546,,30.79,,29.902,
-47.509,-56.981,0.19029,49.665,-26.046,-32.077,5.9954,,30.129,,32.998,
-46.739,-55.365,1.1355,48.446,-26.076,-30.768,3.6701,,29.535,,36.656,
-45.655,-53.407,1.8913,46.894,-25.912,-29.319,1.2871,,29.02,,40.94,
-44.258,-51.1,2.4898,45.018,-25.558,-27.725,-1.1569,,28.586,,45.906,
-42.579,-48.46,2.9986,42.847,-25.044,-25.981,-3.6837,,28.23,,51.61,
-40.643,-45.511,3.4926,40.417,-24.403,-24.086,-6.3258,,27.942,,58.11,
-38.434,-42.264,4.0229,37.728,-23.648,-22.048,-9.1135,,27.707,,65.48,
-35.871,-38.694,4.5983,34.727,-22.752,-19.878,-12.063,,27.514,,73.82,
-32.815,-34.729,5.1904,31.305,-21.659,-17.585,-15.175,,27.361,,83.151,
-29.123,-30.266,5.758,27.333,-20.312,-15.161,-18.443,,27.253,,93.447,
-24.702,-25.203,6.2708,22.71,-18.681,-12.571,-21.876,,27.191,,104.57,
-19.531,-19.459,6.7149,17.382,-16.764,-9.7573,-25.512,,27.165,,116.34,
-13.641,-12.99,7.0791,11.333,-14.573,-6.6608,-29.419,,27.144,,128.49,
-7.0694,-5.8008,7.3425,4.5727,-12.098,-3.2442,-33.67,,27.077,,140.86,
0.14451,2.0387,7.4756,-2.8602,-9.3053,0.4858,-38.313,,26.904,,153.36,
7.9436,10.386,7.4528,-10.883,-6.1453,4.4725,-43.35,,26.57,,166.07,
16.235,19.046,7.2648,-19.366,-2.5819,8.6193,-48.753,,26.035,,179.11,
24.899,27.82,6.9246,-28.17,1.387,12.812,-54.491,,25.277,,192.64,
33.83,36.577,6.4657,-37.189,5.729,16.951,-60.579,,24.284,,206.78,
42.97,45.296,5.9306,-46.4,10.398,20.977,-67.114,,23.038,,221.53,
52.328,54.072,5.3553,-55.863,15.366,24.883,-74.285,,21.514,,236.83,
61.972,63.071,4.7551,-65.691,20.636,28.702,-82.335,,19.673,,252.53,
71.986,72.44,4.1223,-75.967,26.237,32.47,-91.462,,17.457,,268.51,
82.419,82.22,3.4352,-86.663,32.195,36.203,-101.69,,14.79,,284.66,
93.219,92.282,2.675,-97.588,38.481,39.888,-112.85,,11.583,,300.94,
104.19,102.35,1.841,-108.42,44.972,43.487,-124.67,,7.7159,,317.27,
115.03,112.09,0.9592,-118.82,51.445,46.945,-136.91,,3.0298,,333.57,
125.4,121.23,0.077587,-128.5,57.631,50.205,-149.52,,-2.6787,,349.7,
135.02,129.58,-0.75081,-137.28,63.296,53.211,-162.49,,-9.6421,,365.5,
143.75,137.03,-1.4882,-145.07,68.307,55.914,-175.9,,-18.049,,380.81,
151.53,143.57,-2.1238,-151.86,72.644,58.283,-189.74,,-27.917,,395.55,
158.38,149.2,-2.6698,-157.72,76.373,60.317,-203.94,,-39.021,,409.66,
164.35,154.0,-3.1439,-162.72,79.584,62.056,-218.32,,-51.007,,423.11,
169.51,158.06,-3.5518,-166.95,82.338,63.576,-232.64,,-63.627,,435.9,
173.86,161.48,-3.8807,-170.49,84.651,64.974,-246.72,,-76.807,,448.03,
177.42,164.38,-4.1085,-173.41,86.508,66.334,-260.44,,-90.545,,459.39,
180.22,166.86,-4.2187,-175.79,87.888,67.705,-273.8,,-104.81,,469.84,
182.33,169.02,-4.2131,-177.72,88.808,69.08,-286.9,,-119.5,,479.25,
183.88,170.92,-4.1182,-179.29,89.343,70.386,-299.89,,-134.51,,487.51,
185.0,172.53,-3.9787,-180.57,89.618,71.508,-312.84,,-149.76,,494.6,
185.8,173.81,-3.833,-181.56,89.763,72.322,-325.78,,-165.18,,500.6,
186.36,174.69,-3.6832,-182.26,89.863,72.754,-338.53,,-180.71,,505.63,
186.67,175.14,-3.4923,-182.67,89.926,72.82,-350.81,,-196.29,,509.89,
186.74,175.2,-3.2124,-182.78,89.915,72.633,-362.27,,-211.88,,513.56,
186.55,174.96,-2.8271,-182.63,89.793,72.362,-372.67,,-227.35,,516.76,
186.16,174.56,-2.3822,-182.29,89.574,72.172,-381.96,,-242.54,,519.57,
185.72,174.16,-1.9802,-181.9,89.323,72.178,-390.18,,-257.29,,521.99,
185.38,173.94,-1.735,-181.62,89.128,72.43,-397.48,,-271.48,,523.95,
185.29,174.03,-1.7117,-181.57,89.053,72.925,-403.97,,-285.07,,525.4,
185.49,174.46,-1.8916,-181.8,89.106,73.631,-409.73,,-298.04,,526.31,
185.91,175.19,-2.1784,-182.28,89.234,74.492,-414.82,,-310.4,,526.7,
186.45,176.09,-2.4367,-182.88,89.349,75.423,-419.27,,-322.13,,526.57,
186.94,176.98,-2.5405,-183.48,89.372,76.304,-423.11,,-333.2,,525.89,
187.27,177.69,-2.4088,-183.93,89.255,76.998,-426.35,,-343.55,,524.61,
187.35,178.05,-2.024,-184.12,88.985,77.382,-428.86,,-353.01,,522.6,
187.11,177.97,-1.4292,-183.96,88.566,77.38,-430.32,,-361.3,,519.7,
186.48,177.42,-0.71002,-183.41,87.985,76.981,-430.15,,-368.02,,515.73,
185.37,176.4,0.038964,-182.43,87.186,76.23,-427.59,,-372.78,,510.42,
183.68,174.96,0.75057,-181.0,86.065,75.213,-422.01,,-375.3,,503.48,
181.25,173.09,1.4082,-179.05,84.476,74.032,-413.15,,-375.42,,494.6,
177.88,170.78,2.0447,-176.46,82.264,72.772,-401.17,,-373.07,,483.53,
173.35,167.9,2.7184,-173.08,79.283,71.467,-386.38,,-368.21,,470.18,
167.49,164.27,3.481,-168.73,75.406,70.085,-369.11,,-360.78,,454.56,
160.18,159.7,4.3512,-163.25,70.564,68.531,-349.63,,-350.77,,436.74,
151.44,154.02,5.3015,-156.53,64.802,66.675,-328.18,,-338.19,,416.85,
141.47,147.12,6.2658,-148.58,58.343,64.401,-305.02,,-323.05,,395.07,
130.64,138.98,7.1636,-139.45,51.557,61.643,-280.41,,-305.37,,371.73,
119.35,129.67,7.9307,-129.29,44.81,58.4,-254.69,,-285.2,,347.17,
107.94,119.34,8.5406,-118.32,38.326,54.73,-228.26,,-262.77,,321.74,
96.582,108.24,9.0072,-106.75,32.172,50.733,-201.6,,-238.46,,295.74,
85.36,96.726,9.3697,-94.843,26.333,46.512,-175.15,,-212.75,,269.41,
74.27,85.149,9.6679,-82.865,20.779,42.143,-149.17,,-186.16,,242.97,
63.306,73.788,9.922,-71.051,15.5,37.659,-123.79,,-159.12,,216.56,
52.485,62.773,10.122,-59.558,10.512,33.052,-98.854,,-132.04,,190.33,
41.865,52.078,10.227,-48.448,5.8541,28.284,-73.685,,-105.29,,164.42,
31.526,41.588,10.178,-37.717,1.5714,23.312,-48.037,,-79.381,,138.99,
21.556,31.182,9.9171,-27.339,-2.2964,18.114,-24.203,,-55.12,,114.2,
12.041,20.808,9.4081,-17.312,-5.7315,12.718,-5.8265,,-33.687,,90.163,
3.0733,10.512,8.6508,-7.6856,-8.7416,7.2093,6.1346,,-16.31,,67.149,
-5.2358,0.44065,7.6747,1.4316,-11.349,1.7221,13.576,,-3.8223,,46.146,
-12.754,-9.1877,6.524,9.8917,-13.581,-3.599,18.872,,3.8156,,28.685,
-19.362,-18.138,5.2437,17.547,-15.464,-8.6305,23.291,,8.1066,,15.389,
-25.007,-26.224,3.8715,24.302,-17.032,-13.294,26.965,,11.11,,5.4386,
-29.735,-33.362,2.4351,30.146,-18.332,-17.558,29.795,,13.786,,-2.3956,
-33.671,-39.569,0.95078,35.15,-19.411,-21.428,31.88,,16.175,,-8.963,
-36.961,-44.923,-0.57407,39.42,-20.3,-24.927,33.394,,18.129,,-14.681,
-39.718,-49.518,-2.1319,43.059,-21.009,-28.07,34.479,,19.565,,-19.725,
-42.012,-53.428,-3.7009,46.134,-21.533,-30.857,35.221,,20.477,,-24.167,
-43.884,-56.698,-5.2322,48.685,-21.881,-33.271,35.68,,20.92,,-28.041,
-45.37,-59.357,-6.6484,50.735,-22.086,-35.287,35.907,,20.991,,-31.363,
-46.512,-61.426,-7.8567,52.309,-22.201,-36.884,35.958,,20.805,,-34.139,
-47.354,-62.931,-8.7752,53.438,-22.278,-38.053,35.895,,20.477,,-36.375,
-47.932,-63.909,-9.361,54.161,-22.353,-38.811,35.779,,20.106,,-38.086,
-48.268,-64.409,-9.6249,54.519,-22.43,-39.195,35.655,,19.765,,-39.311,
-48.36,-64.492,-9.6247,54.548,-22.486,-39.262,35.557,,19.506,,-40.105,
-48.191,-64.221,-9.4427,54.279,-22.476,-39.073,35.499,,19.358,,-40.54,
-47.735,-63.659,-9.1609,53.733,-22.352,-38.694,35.484,,19.335,,-40.686,
-46.988,-62.866,-8.8346,52.939,-22.083,-38.185,35.506,,19.434,,-40.609,
-45.98,-61.904,-8.4757,51.941,-21.671,-37.597,35.554,,19.65,,-40.366,
-44.783,-60.829,-8.0587,50.801,-21.153,-36.961,35.617,,19.974,,-40.002,
-43.491,-59.691,-7.5527,49.589,-20.591,-36.292,35.686,,20.404,,-39.544,
-42.195,-58.528,-6.9623,48.366,-20.04,-35.597,35.753,,20.937,,-39.006,
-40.952,-57.364,-6.3505,47.172,-19.527,-34.887,35.81,,21.566,,-38.386,
-39.771,-56.212,-5.8282,46.015,-19.037,-34.18,35.846,,22.273,,-37.683,
-38.637,-55.07,-5.5085,44.887,-18.536,-33.495,35.852,,23.027,,-36.894,
-37.543,-53.934,-5.4514,43.778,-18.006,-32.84,35.823,,23.796,,-36.03,
-36.507,-52.801,-5.6338,42.698,-17.462,-32.205,35.766,,24.558,,-35.099,
-35.577,-51.686,-5.9584,41.679,-16.954,-31.573,35.696,,25.297,,-34.118,
-34.797,-50.617,-6.2956,40.762,-16.53,-30.935,35.632,,26.005,,-33.109,
-34.189,-49.633,-6.5303,39.982,-16.223,-30.299,35.593,,26.676,,-32.104,
-33.737,-48.769,-6.5899,39.351,-16.044,-29.689,35.591,,27.303,,-31.135,
-33.405,-48.037,-6.4459,38.852,-15.99,-29.132,35.628,,27.886,,-30.222,
-33.144,-47.417,-6.1011,38.444,-16.047,-28.634,35.706,,28.44,,-29.357,
-32.907,-46.852,-5.5733,38.067,-16.198,-28.171,35.824,,28.996,,-28.5,
