I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
46.83,21.348,-15.56,-35.872,36.989,0.22602,,,,97.76,,
51.119,22.459,-19.15,-38.218,41.831,0.045825,,,,97.649,,
55.305,23.522,-23.827,-40.716,46.48,-0.066917,,,,97.57,,
59.498,25.094,-29.119,-43.79,50.814,-0.13715,,,,97.533,,
63.846,27.48,-33.858,-47.837,54.808,-0.20072,,,,97.531,,
68.435,30.261,-37.641,-52.76,58.499,-0.28701,,,,97.551,,
73.14,32.749,-40.952,-57.888,61.929,-0.41679,,,,97.583,,
77.568,34.493,-44.248,-62.351,65.108,-0.66411,,,,97.617,,
81.194,35.189,-47.723,-65.39,68.025,-1.2927,,,,97.649,,
83.645,34.461,-51.464,-66.524,70.672,-2.7655,,,,97.669,,
84.844,31.943,-55.493,-65.595,73.054,-5.463,,,,97.667,,
84.956,27.532,-59.792,-62.743,75.186,-9.4455,,,,97.63,,
84.246,21.649,-64.312,-58.35,77.092,-14.466,,,,97.551,,
82.967,15.438,-68.973,-52.97,78.797,-20.045,,,,97.44,,
81.292,10.168,-73.658,-47.22,80.315,-25.585,,,,97.335,,
79.295,6.114,-78.209,-41.729,81.604,-30.517,,,,97.307,,
76.993,2.8588,-82.289,-37.017,82.512,-34.366,,,,97.452,,
74.38,0.26274,-85.238,-33.188,82.714,-36.836,,,,97.858,,
71.415,-1.4237,-86.308,-29.996,81.794,-37.91,,,,98.564,,
67.981,-2.1956,-85.187,-27.173,79.502,-37.779,,,,99.516,,
63.975,-2.5573,-82.034,-24.473,75.942,-36.67,,,,100.56,,
59.456,-2.9186,-77.224,-21.602,71.503,-34.799,,,,101.52,,
54.618,-3.3686,-71.324,-18.333,66.602,-32.496,,,,102.22,,
49.591,-3.8812,-65.004,-14.745,61.443,-30.178,,,,102.63,,
44.335,-4.4338,-58.774,-11.186,56.019,-28.087,,,,102.77,,
38.709,-5.0182,-52.805,-7.9254,50.252,-26.2,,,,102.74,,
32.614,-5.6269,-46.961,-5.0088,44.091,-24.357,,,,102.63,,
26.115,-6.2462,-41.013,-2.396,37.523,-22.394,,,,102.52,,
19.454,-6.86,-34.938,-0.074695,30.604,-20.219,,,,102.44,,
12.908,-7.4532,-28.961,1.9487,23.544,-17.876,,,,102.41,,
6.618,-8.0119,-23.265,3.7255,16.687,-15.514,,,,102.42,,
0.51796,-8.5192,-17.862,5.4316,10.023,-13.262,,,,102.46,,
-5.9384,-8.9552,-12.537,7.4001,2.2376,-11.184,,,,102.5,,
-13.943,-9.2949,-7.3009,10.118,-6.0469,-9.3129,,,,102.54,,
-20.797,-9.5009,-3.5491,13.721,-10.02,-7.6621,,,,102.55,,
-22.271,-9.4972,-1.8423,16.572,-10.459,-6.1926,,,,102.52,,
-20.577,-9.1371,-2.3532,16.827,-8.3481,-4.8068,,,,102.44,,
-16.611,-8.2383,-3.8697,14.531,-5.0555,-3.3579,,,,102.33,,
-14.253,-6.8292,-3.3666,12.685,-3.4591,-1.4337,,,,102.22,,
-17.482,-6.867,-1.4427,14.25,-5.192,1.8027,,,,102.19,,
-28.128,-6.708,2.1211,19.784,-11.45,1.0665,,,,102.33,,
-47.73,-8.3289,10.569,30.899,-27.628,3.7553,,,,102.74,,
-75.631,-11.387,33.375,46.876,-53.945,7.0658,,,,103.44,,
-103.99,-14.894,64.068,64.099,-80.411,11.484,,,,104.4,,
-122.66,-17.521,83.52,75.748,-98.786,16.718,,,,105.45,,
-122.9,-17.689,88.691,74.819,-102.41,20.46,,,,106.4,,
-96.72,-11.67,75.811,55.425,-84.624,22.437,,,,107.1,,
-40.077,11.087,49.906,11.846,-44.383,27.791,,,,107.51,,
45.415,72.817,24.551,-61.307,10.5,49.35,,,,107.65,,
152.83,179.26,18.672,-166.49,66.806,101.77,,,,107.62,,
272.02,331.58,50.45,-302.31,110.42,194.85,,,,107.51,,
392.06,531.99,129.99,-462.87,130.78,335.64,,,,107.4,,
502.75,767.21,254.05,-636.44,124.38,515.62,,,,107.33,,
595.12,1010.7,404.64,-805.29,95.616,712.12,,,,107.3,,
662.06,1226.1,551.74,-947.58,55.783,891.91,,,,107.32,,
699.4,1375.1,660.68,-1041.9,19.987,1019.1,,,,107.36,,
706.66,1428.5,703.09,-1073.1,2.2003,1065.7,,,,107.4,,
686.08,1374.9,667.18,-1036.2,9.5134,1020.4,,,,107.42,,
640.45,1225.6,562.56,-938.11,38.328,893.37,,,,107.39,,
571.37,1011.3,418.38,-794.98,74.709,714.23,,,,107.32,,
479.66,773.15,274.34,-628.09,99.391,523.32,,,,107.21,,
367.42,550.24,166.72,-458.62,95.766,358.4,,,,107.1,,
240.39,369.33,115.86,-303.44,56.992,243.04,,,,107.07,,
108.49,240.15,121.02,-172.7,-11.488,181.65,,,,107.21,,
-15.967,157.76,164.25,-69.996,-94.71,162.66,,,,107.62,,
-121.21,108.84,220.35,5.9577,-174.37,166.61,,,,108.32,,
-198.62,77.873,266.59,59.054,-235.09,174.36,,,,109.28,,
-244.44,52.799,288.09,93.79,-267.9,172.58,,,,110.33,,
-259.88,29.505,280.22,113.48,-271.31,156.25,,,,111.28,,
-250.13,8.3031,247.51,120.62,-250.21,127.7,,,,111.98,,
-222.9,-9.5202,198.97,117.71,-213.31,94.078,,,,112.39,,
-186.32,-22.663,145.93,107.33,-170.15,61.895,,,,112.53,,
-146.94,-30.719,99.417,91.937,-128.08,35.112,,,,112.49,,
-110.25,-32.824,63.475,73.919,-91.784,17.294,,,,112.39,,
-80.474,-27.433,38.47,56.32,-64.529,8.2154,,,,112.28,,
-59.847,-19.192,23.951,41.916,-47.042,4.1829,,,,112.21,,
-47.932,-13.64,17.146,32.32,-37.934,3.132,,,,112.2,,
-41.948,-10.846,14.838,26.946,-34.214,3.5117,,,,112.22,,
-39.042,-10.165,14.12,24.442,-32.577,4.4218,,,,112.26,,
-37.772,-10.382,13.568,23.414,-31.772,5.2765,,,,112.28,,
-37.442,-10.782,12.951,23.198,-31.384,3.3392,,,,112.27,,
-37.565,-10.955,11.877,23.46,-30.692,0.39398,,,,112.2,,
-37.298,-10.811,9.3057,23.073,-29.617,-0.67179,,,,112.09,,
-33.637,-10.465,5.1926,20.925,-26.909,-1.3278,,,,111.99,,
-29.582,-10.076,3.1879,18.561,-23.148,-1.7684,,,,111.95,,
-26.929,-9.7433,2.1487,16.957,-20.701,-2.0353,,,,112.09,,
-25.346,-9.4776,1.5523,16.013,-19.335,-2.1635,,,,112.5,,
-24.382,-9.2377,1.1779,15.461,-18.507,-2.1843,,,,113.2,,
-23.683,-8.9826,0.89327,15.091,-17.848,-2.1319,,,,114.16,,
-23.025,-8.7076,0.61068,14.776,-17.163,-2.0507,,,,115.2,,
-22.313,-8.4451,0.27892,14.462,-16.395,-1.9913,,,,116.16,,
-21.544,-8.2404,-0.12016,14.146,-15.578,-1.9962,,,,116.86,,
-20.762,-8.1229,-0.57833,13.836,-14.781,-2.0873,,,,117.27,,
-20.006,-8.0882,-1.0704,13.539,-14.065,-2.2589,,,,117.41,,
-19.294,-8.0986,-1.5643,13.241,-13.456,-2.4803,,,,117.37,,
-18.608,-8.0973,-2.0316,12.916,-12.945,-2.707,,,,117.27,,
-17.914,-8.0295,-2.4537,12.535,-12.496,-2.8955,,,,117.16,,
-17.182,-7.8626,-2.8244,12.079,-12.067,-3.0159,,,,117.09,,
-16.411,-7.5962,-3.1441,11.56,-11.625,-3.0567,,,,117.08,,
-15.632,-7.2556,-3.4131,11.019,-11.167,-3.0213,,,,117.1,,
-14.896,-6.8747,-3.6257,10.509,-10.713,-2.9207,,,,117.14,,
-14.245,-6.4796,-3.7715,10.067,-10.295,-2.7666,,,,117.16,,
-13.69,-6.0808,-3.842,9.7048,-9.9357,-2.5675,,,,117.15,,
-13.209,-5.6719,-3.8378,9.4019,-9.6307,-2.3274,,,,117.08,,
-12.755,-5.2375,-3.7725,9.1184,-9.3518,-2.0473,,,,116.97,,
-12.282,-4.7639,-3.6698,8.8102,-9.0611,-1.7299,,,,116.87,,
-11.765,-4.2495,-3.5544,8.4467,-8.7317,-1.384,,,,116.83,,
-11.209,-3.7075,-3.4424,8.0221,-8.3656,-1.025,,,,116.97,,
-10.646,-3.165,-3.3423,7.5563,-7.9926,-0.67602,,,,117.38,,
-10.118,-2.6592,-3.2651,7.085,-7.6532,-0.36678,,,,118.08,,
-9.6519,-2.2304,-3.2314,6.6445,-7.3753,-0.13066,,,,119.04,,
-9.2526,-1.9099,-3.2693,6.257,-7.1592,0.0040108,,,,120.08,,
-8.8999,-1.7074,-3.4064,5.9245,-6.9768,0.024138,,,,121.03,,
-8.561,-1.6047,-3.6585,5.6308,-6.7845,-0.06108,,,,121.74,,
-8.2066,-1.559,-4.0167,5.3517,-6.5422,-0.21908,,,,122.14,,
-7.8236,-1.5149,-4.4414,5.0656,-6.2321,-0.40027,,,,122.28,,
-7.4173,-1.4183,-4.8698,4.76,-5.8643,-0.55021,,,,122.26,,
-7.0015,-1.227,-5.235,4.4304,-5.4683,-0.62405,,,,122.16,,
-6.5859,-0.91742,-5.4903,4.0751,-5.0743,-0.59846,,,,122.07,,
-6.1676,-0.48589,-5.627,3.69,-4.6974,-0.47619,,,,122.02,,
-5.7302,0.056928,-5.6751,3.2649,-4.3325,-0.28049,,,,122.0,,
-5.2506,0.69736,-5.6866,2.7818,-3.9625,-0.041962,,,,121.99,,
-4.706,1.4305,-5.7091,2.214,-3.569,0.2159,,,,121.96,,
-4.0819,2.2699,-5.7617,1.5266,-3.1476,0.48781,,,,121.89,,
-3.3714,3.257,-5.8227,0.67558,-2.7111,0.7929,,,,121.8,,
-2.5693,4.4706,-5.8348,-0.40059,-2.2848,1.1745,,,,121.72,,
-1.6606,6.028,-5.7298,-1.7945,-1.8921,1.692,,,,121.74,,
-0.60644,8.0704,-5.4647,-3.6499,-1.543,2.407,,,,121.96,,
0.6673,10.73,-5.0485,-6.152,-1.227,3.3807,,,,122.45,,
2.276,14.082,-4.5369,-9.4426,-0.91892,4.6898,,,,123.2,,
4.3686,18.093,-3.9984,-13.452,-0.59151,6.4437,,,,124.1,,
7.0906,22.581,-3.4772,-17.829,-0.22766,8.7612,,,,124.95,,
10.503,27.248,-2.9767,-22.153,0.17503,11.685,,,,125.53,,
14.498,31.808,-2.4669,-26.185,0.61083,15.113,,,,125.79,,
18.825,36.177,-1.9063,-29.889,1.0785,18.847,,,,125.83,,
23.246,40.527,-1.2628,-33.359,1.5933,22.687,,,,126.01,,
27.663,45.173,-0.52574,-36.792,2.1953,26.499,,,,126.73,,
32.098,50.432,0.29306,-40.488,2.9552,30.22,,,,128.27,,
36.596,56.494,1.1678,-44.797,3.975,33.843,,,,130.51,,
41.165,63.262,2.0694,-49.982,5.3756,37.384,,,,132.72,,
45.819,70.339,2.9741,-56.016,7.246,40.894,,,,133.48,,
50.656,77.288,3.8711,-62.622,9.5597,44.491,,,,131.04,,
55.882,83.873,4.7682,-69.493,12.162,48.402,,,,123.97,,
61.719,90.169,5.6979,-76.441,14.893,52.895,,,,112.39,,
68.225,96.599,6.7213,-83.454,17.698,58.106,,,,99.195,,
75.22,103.79,7.9305,-90.637,20.598,63.881,,,,90.749,,
82.444,112.24,9.4442,-98.109,23.614,69.812,,,,96.114,,
89.722,121.93,11.371,-105.97,26.73,75.541,,,,124.0,,
96.988,132.37,13.703,-114.28,29.911,81.011,,,,177.21,,
104.24,143.03,16.21,-123.04,33.125,86.396,,,,245.62,,
111.54,153.55,18.591,-132.11,36.349,91.951,,,,300.5,,
118.97,163.8,20.717,-141.31,39.559,97.839,,,,294.45,,
126.59,173.72,22.65,-150.44,42.729,103.97,,,,171.53,,
134.41,183.23,24.507,-159.36,45.839,110.08,,,,-110.64,,
142.3,192.38,26.352,-168.02,48.871,115.99,,,,-550.97,,
150.07,201.28,28.167,-176.42,51.815,121.66,,,,-1082.0,,
157.53,210.04,29.882,-184.59,54.664,126.99,,,,-1576.5,,
164.58,218.54,31.409,-192.49,57.399,131.76,,,,-1896.0,,
171.16,226.24,32.648,-199.92,59.992,135.73,,,,-1959.4,,
177.24,232.35,33.488,-206.61,62.434,138.79,,,,-1785.0,,
182.82,236.47,33.835,-212.28,64.733,140.93,,,,-1481.9,,
187.84,239.09,33.676,-216.83,66.898,142.2,,,,-1203.9,,
192.27,241.07,33.122,-220.39,68.914,142.76,,,,-1091.3,,
196.08,243.06,32.375,-223.26,70.756,142.99,,,,-1222.6,,
199.34,245.24,31.65,-225.74,72.399,143.32,,,,-1589.9,,
202.15,247.57,31.114,-227.97,73.841,144.01,,,,-2102.3,,
204.61,249.97,30.83,-230.0,75.106,145.15,,,,-2611.2,,
206.8,252.41,30.731,-231.8,76.239,146.68,,,,-2955.9,,
208.75,254.67,30.64,-233.27,77.296,148.43,,,,-3017.9,,
210.38,256.28,30.348,-234.23,78.312,150.0,,,,-2766.8,,
211.39,256.56,29.735,-234.34,79.272,150.82,,,,-2277.7,,
211.34,255.1,28.849,-233.24,80.037,150.52,,,,-1712.6,,
209.84,251.93,27.882,-230.75,80.323,149.07,,,,-1266.7,,
206.71,247.48,27.024,-227.02,79.833,146.58,,,,-1094.4,,
201.96,242.2,26.378,-222.21,78.402,143.17,,,,-1254.0,,
195.54,236.28,25.947,-216.32,75.983,139.04,,,,-1695.6,,
187.49,229.68,25.671,-209.23,72.632,134.4,,,,-2284.3,,
177.94,222.17,25.473,-200.78,68.506,129.42,,,,-2842.0,,
167.18,213.44,25.302,-190.94,63.803,124.21,,,,-3196.8,,
155.6,203.37,25.137,-179.83,58.685,118.88,,,,-3231.7,,
143.55,192.09,24.99,-167.76,53.233,113.53,,,,-2925.1,,
131.33,179.86,24.898,-155.06,47.461,108.27,,,,-2372.8,,
119.21,166.91,24.916,-142.13,41.333,103.21,,,,-1762.8,,
107.39,153.52,25.105,-129.34,34.82,98.307,,,,-1291.7,,
95.986,140.03,25.509,-116.99,27.967,93.307,,,,-1068.2,,
84.964,126.87,26.143,-105.26,20.928,87.889,,,,-1068.5,,
74.259,114.4,26.984,-94.179,13.936,81.88,,,,-1166.1,,
63.838,102.93,27.982,-83.707,7.2266,75.44,,,,-1204.1,,
53.711,92.487,29.059,-73.754,0.97372,68.997,,,,-1074.4,,
44.014,82.895,30.123,-64.194,-4.6732,62.977,,,,-767.71,,
35.088,73.91,31.102,-54.919,-9.3579,57.572,,,,-374.46,,
26.807,65.389,31.963,-45.869,-12.58,52.748,,,,-37.927,,
18.31,57.271,32.7,-37.141,-14.452,48.395,,,,117.14,,
9.4064,49.539,33.291,-29.194,-15.899,44.474,,,,43.719,,
0.96943,42.23,33.677,-22.644,-17.726,41.069,,,,-208.54,,
-5.9529,35.436,33.793,-17.588,-19.747,38.264,,,,-518.17,,
-10.012,29.233,33.583,-13.326,-21.432,35.96,,,,-743.68,,
-10.362,23.685,33.04,-8.7661,-22.969,33.879,,,,-780.04,,
-9.4935,18.903,32.293,-3.5498,-24.594,31.679,,,,-599.29,,
-9.2861,14.816,31.47,0.48864,-26.167,29.04,,,,-258.27,,
-9.5779,11.158,30.393,2.1887,-27.401,25.772,,,,129.28,,
-9.9615,8.0618,28.639,2.7724,-27.955,21.953,,,,441.44,,
-10.192,5.7568,25.806,3.057,-27.471,17.908,,,,595.96,,
-10.131,4.1085,21.686,3.2014,-25.642,13.986,,,,578.12,,
-9.7084,2.9247,16.321,3.1954,-22.385,10.394,,,,435.78,,
-8.9257,2.0832,9.9968,3.0305,-18.02,7.2275,,,,246.39,,
-7.8572,1.4986,3.3007,2.7346,-13.22,4.5284,,,,78.446,,
-6.6307,1.0955,-2.8373,2.3639,-8.7502,2.3094,,,,-30.936,,
-5.3803,0.80474,-7.5262,1.9783,-5.2299,0.56095,,,,-77.116,,
-4.2043,0.57143,-10.348,1.6188,-2.9325,-0.73991,,,,-76.206,,
-3.1523,0.36412,-11.519,1.2969,-1.6483,-1.642,,,,-51.055,,
-2.2337,0.17619,-11.77,1.0007,-0.82009,-2.2358,,,,-21.209,,
-1.4343,0.017021,-11.856,0.7118,-0.01251,-2.6332,,,,1.5693,,
-0.73427,-0.10168,-12.125,0.4221,0.80216,-2.9264,,,,13.306,,
-0.12672,-0.17628,-12.572,0.14099,1.5009,-3.1676,,,,15.404,,
0.37433,-0.21455,-13.06,-0.10956,2.0385,-3.3732,,,,11.677,,
0.74265,-0.23217,-13.459,-0.30424,2.4204,-3.5361,,,,6.0075,,
0.9576,-0.2457,-13.697,-0.42255,2.6534,-3.6423,,,,1.0878,,
1.0184,-0.26665,-13.763,-0.45704,2.7418,-3.6866,,,,-1.8801,,
0.95305,-0.29948,-13.684,-0.41934,2.7079,-3.6789,,,,-2.8697,,
0.8115,-0.34306,-13.507,-0.33547,2.5981,-3.6387,,,,-2.4911,,
0.64373,-0.39342,-13.283,-0.23299,2.4608,-3.5854,,,,-1.5019,,
0.48283,-0.44623,-13.051,-0.13138,2.3281,-3.5323,,,,-0.49936,,
0.34294,-0.49823,-12.835,-0.040114,2.2142,-3.4854,,,,0.19365,,
0.22488,-0.54772,-12.64,0.039102,2.1202,-3.4456,,,,0.50249,,
0.12268,-0.59437,-12.464,0.10887,2.0411,-3.4111,,,,0.50867,,
0.028838,-0.63866,-12.298,0.17319,1.97,-3.3792,,,,0.35133,,
-0.062638,-0.68133,-12.133,0.23554,1.9013,-3.3477,,,,0.15637,,
-0.15507,-0.72308,-11.966,0.29802,1.8317,-3.3152,,,,0.0029038,,
-0.2493,-0.76429,-11.794,0.36135,1.7602,-3.2814,,,,-0.079938,,
-0.3446,-0.80512,-11.618,0.42528,1.6873,-3.2465,,,,-0.098914,,
-0.43966,-0.84552,-11.44,0.48915,1.6143,-3.2111,,,,-0.077801,,
-0.53326,-0.88535,-11.26,0.55229,1.5423,-3.1757,,,,-0.041955,,
-0.62465,-0.92449,-11.082,0.61423,1.4719,-3.1405,,,,-0.0095649,,
-0.71356,-0.96284,-10.904,0.67477,1.4034,-3.1057,,,,0.01075,,
-0.80008,-1.0003,-10.727,0.73393,1.3369,-3.0712,,,,0.018201,,
-0.88448,-1.037,-10.552,0.79181,1.2719,-3.0371,,,,0.016433,,
-0.96702,-1.0729,-10.378,0.84857,1.2084,-3.0032,,,,0.0103,,
-1.0479,-1.1079,-10.204,0.90433,1.146,-2.9695,,,,0.003775,,
-1.1273,-1.1422,-10.03,0.95914,1.0846,-2.9359,,,,-0.00089897,,
-1.2053,-1.1758,-9.8574,1.013,1.0242,-2.9025,,,,-0.0031085,,
-1.2818,-1.2085,-9.6852,1.066,0.96477,-2.8692,,,,-0.0033044,,
-1.3568,-1.2405,-9.5138,1.1181,0.90633,-2.8361,,,,-0.0023636,,
-1.4303,-1.2718,-9.3433,1.1692,0.84888,-2.8031,,,,-0.001113,,
-1.5023,-1.3022,-9.1737,1.2194,0.79242,-2.7704,,,,-9.2126e-05,,
-1.5728,-1.3319,-9.0053,1.2686,0.73691,-2.7378,,,,0.00048372,,
-1.642,-1.3608,-8.8379,1.3169,0.68234,-2.7055,,,,0.00064007,,
-1.7097,-1.3889,-8.6717,1.3642,0.62866,-2.6734,,,,0.00052306,,
-1.7761,-1.4162,-8.5066,1.4107,0.57584,-2.6414,,,,0.00029706,,
-1.8411,-1.4427,-8.3427,1.4562,0.52386,-2.6097,,,,8.4238e-05,,
-1.9048,-1.4685,-8.1801,1.5008,0.47268,-2.5782,,,,-5.4354e-05,,
-1.9673,-1.4934,-8.0187,1.5445,0.42228,-2.5468,,,,-0.00010956,,
-2.0285,-1.5175,-7.8586,1.5873,0.37264,-2.5157,,,,-0.00010284,,
-2.0884,-1.5409,-7.6999,1.6292,0.32374,-2.4847,,,,-6.5189e-05,,
-2.1471,-1.5635,-7.5425,1.6703,0.27557,-2.454,,,,-2.2942e-05,,
-2.2047,-1.5852,-7.3864,1.7104,0.22809,-2.4235,,,,8.3979e-06,,
-2.261,-1.6062,-7.2318,1.7497,0.18129,-2.3931,,,,2.3999e-05,,
-2.3162,-1.6264,-7.0785,1.7881,0.13516,-2.363,,,,2.6253e-05,,
-2.3703,-1.6457,-6.9266,1.8256,0.089671,-2.333,,,,2.0652e-05,,
-2.4232,-1.6643,-6.7762,1.8623,0.04481,-2.3033,,,,1.3098e-07,,
-2.4751,-1.6821,-6.6272,1.898,0.00055876,-2.2737,,,,1.2723e-07,,
-2.5258,-1.6991,-6.4796,1.933,-0.043097,-2.2443,,,,1.245e-07,,
-2.5755,-1.7152,-6.3335,1.967,-0.086173,-2.2152,,,,1.2275e-07,,
-2.6242,-1.7306,-6.1887,2.0003,-0.12868,-2.1862,,,,1.3377e-07,,
-2.6718,-1.7452,-6.0455,2.0326,-0.17064,-2.1574,,,,1.355e-07,,
-2.7185,-1.7591,-5.9036,2.0642,-0.21205,-2.1288,,,,1.3763e-07,,
-2.7641,-1.7721,-5.7632,2.0948,-0.25294,-2.1005,,,,1.3768e-07,,
-2.8088,-1.7844,-5.6242,2.1247,-0.29331,-2.0723,,,,1.3854e-07,,
-2.8525,-1.7959,-5.4866,2.1538,-0.33317,-2.0443,,,,1.3876e-07,,
-2.8953,-1.8066,-5.3504,2.182,-0.37252,-2.0165,,,,1.3836e-07,,
-2.9372,-1.8166,-5.2156,2.2094,-0.41139,-1.9889,,,,1.3811e-07,,
-2.9781,-1.8258,-5.0816,2.236,-0.44977,-1.9615,,,,1.3811e-07,,
-3.0182,-1.8343,-4.9484,2.2618,-0.48767,-1.9343,,,,1.3816e-07,,
-3.0574,-1.8421,-4.816,2.2869,-0.52511,-1.9073,,,,1.4265e-07,,
-3.0957,-1.8491,-4.6844,2.3111,-0.56223,-1.8805,,,,1.4471e-07,,
-3.1332,-1.8554,-4.5536,2.3346,-0.599,-1.8539,,,,1.4533e-07,,
-3.1698,-1.861,-4.424,2.3573,-0.6354,-1.8275,,,,1.455e-07,,
-3.2056,-1.866,-4.2954,2.3793,-0.67138,-1.8013,,,,1.4555e-07,,
-3.2406,-1.8702,-4.1675,2.4005,-0.70693,-1.7754,,,,1.456e-07,,
-3.2748,-1.8738,-4.0401,2.421,-0.74202,-1.7496,,,,1.4565e-07,,
-3.3082,-1.8767,-3.913,2.4407,-0.77663,-1.724,,,,1.4571e-07,,
-3.3408,-1.879,-3.7865,2.4598,-0.81075,-1.6986,,,,1.4576e-07,,
-3.3726,-1.8807,-3.6607,2.4781,-0.84443,-1.6735,,,,1.4581e-07,,
-3.4037,-1.8817,-3.536,2.4957,-0.87764,-1.6485,,,,1.4586e-07,,
-3.4341,-1.8821,-3.413,2.5126,-0.91039,-1.6237,,,,1.4591e-07,,
-3.4636,-1.8818,-3.2921,2.5288,-0.94263,-1.5991,,,,1.4597e-07,,
-3.4925,-1.881,-3.1735,2.5443,-0.97434,-1.5748,,,,1.4602e-07,,
-3.5206,-1.8796,-3.0572,2.5592,-1.0055,-1.5506,,,,1.4607e-07,,
-3.5481,-1.8777,-2.9431,2.5734,-1.036,-1.5266,,,,1.4612e-07,,
-3.5748,-1.8751,-2.831,2.587,-1.0659,-1.5028,,,,1.4617e-07,,
-3.6008,-1.872,-2.7204,2.5999,-1.0952,-1.4791,,,,1.4623e-07,,
-3.6261,-1.8684,-2.6112,2.6121,-1.1238,-1.4557,,,,1.4472e-07,,
-3.6508,-1.8642,-2.5039,2.6238,-1.152,-1.4324,,,,1.4477e-07,,
-3.6748,-1.8595,-2.3983,2.6348,-1.1795,-1.4093,,,,1.4482e-07,,
-3.6982,-1.8543,-2.2945,2.6453,-1.2066,-1.3864,,,,1.4488e-07,,
-3.7209,-1.8485,-2.1924,2.6551,-1.2331,-1.3636,,,,1.4493e-07,,
-3.743,-1.8422,-2.0921,2.6644,-1.2589,-1.3411,,,,1.4498e-07,,
-3.7644,-1.8355,-1.9923,2.6731,-1.2841,-1.3186,,,,1.4503e-07,,
-3.7852,-1.8282,-1.8929,2.6812,-1.3088,-1.2964,,,,1.4508e-07,,
-3.8055,-1.8205,-1.7946,2.6888,-1.333,-1.2742,,,,1.4514e-07,,
-3.8251,-1.8123,-1.6973,2.6958,-1.3567,-1.2523,,,,1.4519e-07,,
-3.8442,-1.8036,-1.6009,2.7023,-1.3798,-1.2305,,,,1.4524e-07,,
-3.8626,-1.7944,-1.5054,2.7083,-1.4022,-1.2088,,,,1.4529e-07,,
-3.8806,-1.7847,-1.4098,2.7137,-1.4242,-1.1872,,,,1.4534e-07,,
-3.8979,-1.7746,-1.3142,2.7187,-1.4458,-1.1658,,,,1.454e-07,,
-3.9147,-1.7641,-1.2186,2.7231,-1.467,-1.1446,,,,1.4545e-07,,
-3.9309,-1.753,-1.1229,2.7271,-1.4874,-1.1234,,,,1.455e-07,,
-3.9466,-1.7415,-1.0273,2.7305,-1.5071,-1.1024,,,,1.4555e-07,,
-3.9618,-1.7296,-0.932,2.7335,-1.5263,-1.0815,,,,1.4561e-07,,
-3.9764,-1.7172,-0.83699,2.7359,-1.5449,-1.0607,,,,1.4566e-07,,
-3.9905,-1.7043,-0.74225,2.7379,-1.5631,-1.04,,,,1.4566e-07,,
-4.0041,-1.6911,-0.64765,2.7395,-1.5808,-1.0195,,,,1.4571e-07,,
-4.0172,-1.6773,-0.55302,2.7405,-1.598,-0.99904,,,,1.4576e-07,,
-4.0297,-1.6632,-0.45827,2.7411,-1.6143,-0.9787,,,,1.4582e-07,,
-4.0415,-1.6485,-0.36388,2.7412,-1.6297,-0.95848,,,,1.4587e-07,,
-4.0528,-1.6335,-0.26993,2.7409,-1.6448,-0.93836,,,,1.4592e-07,,
-4.0635,-1.618,-0.17663,2.7401,-1.6595,-0.91834,,,,1.4597e-07,,
-4.0738,-1.6021,-0.084299,2.7388,-1.6735,-0.89844,,,,1.4603e-07,,
-4.0832,-1.5858,0.0060174,2.7371,-1.6867,-0.87865,,,,1.4608e-07,,
-4.0918,-1.569,0.093915,2.735,-1.6991,-0.85898,,,,1.4613e-07,,
-4.0995,-1.5519,0.17975,2.7324,-1.7107,-0.83942,,,,1.4619e-07,,
-4.1064,-1.5343,0.26325,2.7291,-1.7216,-0.81998,,,,1.4624e-07,,
-4.1124,-1.516,0.34422,2.7251,-1.7323,-0.80056,,,,1.4629e-07,,
-4.1174,-1.497,0.42253,2.7203,-1.743,-0.78118,,,,1.4634e-07,,
-4.1216,-1.4773,0.49748,2.7148,-1.7532,-0.76185,,,,1.464e-07,,
-4.1253,-1.4569,0.56914,2.7086,-1.763,-0.74259,,,,1.4645e-07,,
-4.1284,-1.4358,0.63771,2.7016,-1.7723,-0.7234,,,,1.465e-07,,
-4.1306,-1.414,0.70343,2.6937,-1.7817,-0.70427,,,,1.4656e-07,,
-4.1318,-1.3914,0.76654,2.6854,-1.7913,-0.68516,,,,1.4661e-07,,
-4.1323,-1.3679,0.82725,2.6765,-1.8008,-0.66605,,,,1.4666e-07,,
-4.1319,-1.3435,0.88568,2.6671,-1.8103,-0.64691,,,,1.4672e-07,,
-4.1312,-1.3185,0.9419,2.6566,-1.82,-0.62774,,,,1.4677e-07,,
-4.1301,-1.2927,0.9959,2.6454,-1.8299,-0.60856,,,,1.4682e-07,,
-4.1288,-1.2664,1.0477,2.6333,-1.84,-0.58946,,,,1.4688e-07,,
-4.1273,-1.2394,1.0972,2.621,-1.8508,-0.57051,,,,1.4693e-07,,
-4.1259,-1.212,1.1451,2.6084,-1.8623,-0.55181,,,,1.4698e-07,,
-4.1243,-1.1845,1.1914,2.5958,-1.874,-0.53346,,,,1.4704e-07,,
-4.1225,-1.1569,1.2361,2.5831,-1.8858,-0.51553,,,,1.4709e-07,,
-4.1207,-1.1297,1.2792,2.5704,-1.8982,-0.49811,,,,1.4714e-07,,
-4.1192,-1.1029,1.3206,2.5577,-1.9112,-0.48127,,,,1.472e-07,,
